site,period,ind,sex,age,rep,side,uid,Trait,Value
Fukahori,Yayoi,Takahoko,NA,12,1,R,Fukahori_Takahoko,mbm2,9.83
Fukahori,Yayoi,Takahoko,NA,12,1,R,Fukahori_Takahoko,mbm1,11.02
Fukahori,Yayoi,Takahoko,NA,12,1,L,Fukahori_Takahoko,xlm1,10.8
Fukahori,Yayoi,Takahoko,NA,12,1,L,Fukahori_Takahoko,xlp2,6.12
Fukahori,Yayoi,Takahoko,NA,12,1,L,Fukahori_Takahoko,xbm1,11.59
Fukahori,Yayoi,Takahoko,NA,12,1,L,Fukahori_Takahoko,xbp2,8.53
Fukahori,Yayoi,Takahoko,NA,12,1,L,Fukahori_Takahoko,mlm2,10.43
Fukahori,Yayoi,Takahoko,NA,12,1,L,Fukahori_Takahoko,mlm1,11.48
Fukahori,Yayoi,Takahoko,NA,12,1,L,Fukahori_Takahoko,mbm2,10.36
Fukahori,Yayoi,Takahoko,NA,12,1,L,Fukahori_Takahoko,mbm1,11.35
Fukahori,Yayoi,4,NA,10 to 11,1,R,Fukahori_4,xlm1,10.05
Fukahori,Yayoi,4,NA,10 to 11,1,R,Fukahori_4,xlp2,6.83
Fukahori,Yayoi,4,NA,10 to 11,1,R,Fukahori_4,xlp1,6.22
Fukahori,Yayoi,4,NA,10 to 11,1,R,Fukahori_4,xlc,7.03
Fukahori,Yayoi,4,NA,10 to 11,1,R,Fukahori_4,xli2,7.16
Fukahori,Yayoi,4,NA,10 to 11,1,R,Fukahori_4,xli1,7.91
Fukahori,Yayoi,4,NA,10 to 11,1,R,Fukahori_4,xbm1,11.05
Fukahori,Yayoi,4,NA,10 to 11,1,R,Fukahori_4,xbp2,7.39
Fukahori,Yayoi,4,NA,10 to 11,1,R,Fukahori_4,xbp1,6.62
Fukahori,Yayoi,4,NA,10 to 11,1,R,Fukahori_4,xbc,7.51
Fukahori,Yayoi,4,NA,10 to 11,1,R,Fukahori_4,xbi2,5.76
Fukahori,Yayoi,4,NA,10 to 11,1,R,Fukahori_4,xbi1,6.78
Fukahori,Yayoi,4,NA,10 to 11,1,R,Fukahori_4,mlm1,10.76
Fukahori,Yayoi,4,NA,10 to 11,1,R,Fukahori_4,mlp2,6.6
Fukahori,Yayoi,4,NA,10 to 11,1,R,Fukahori_4,mlp1,6.99
Fukahori,Yayoi,4,NA,10 to 11,1,R,Fukahori_4,mlc,6.89
Fukahori,Yayoi,4,NA,10 to 11,1,R,Fukahori_4,mli2,5.49
Fukahori,Yayoi,4,NA,10 to 11,1,R,Fukahori_4,mli1,10.98
Fukahori,Yayoi,4,NA,10 to 11,1,R,Fukahori_4,mbm1,10.66
Fukahori,Yayoi,4,NA,10 to 11,1,R,Fukahori_4,mbp2,8.36
Fukahori,Yayoi,4,NA,10 to 11,1,R,Fukahori_4,mbp1,8.99
Fukahori,Yayoi,4,NA,10 to 11,1,R,Fukahori_4,mbc,6.87
Fukahori,Yayoi,4,NA,10 to 11,1,R,Fukahori_4,mbi2,5.4
Fukahori,Yayoi,4,NA,10 to 11,1,R,Fukahori_4,mbi1,5.2
Fukahori,Yayoi,4,NA,10 to 11,1,L,Fukahori_4,xlm1,9.94
Fukahori,Yayoi,4,NA,10 to 11,1,L,Fukahori_4,xlp2,6.68
Fukahori,Yayoi,4,NA,10 to 11,1,L,Fukahori_4,xlp1,6.51
Fukahori,Yayoi,4,NA,10 to 11,1,L,Fukahori_4,xlc,7.06
Fukahori,Yayoi,4,NA,10 to 11,1,L,Fukahori_4,xli2,6.97
Fukahori,Yayoi,4,NA,10 to 11,1,L,Fukahori_4,xli1,8.21
Fukahori,Yayoi,4,NA,10 to 11,1,L,Fukahori_4,xbm1,10.68
Fukahori,Yayoi,4,NA,10 to 11,1,L,Fukahori_4,xbp2,7.49
Fukahori,Yayoi,4,NA,10 to 11,1,L,Fukahori_4,xbp1,6.97
Fukahori,Yayoi,4,NA,10 to 11,1,L,Fukahori_4,xbc,7.41
Fukahori,Yayoi,4,NA,10 to 11,1,L,Fukahori_4,xbi2,5.77
Fukahori,Yayoi,4,NA,10 to 11,1,L,Fukahori_4,xbi1,6.73
Fukahori,Yayoi,4,NA,10 to 11,1,L,Fukahori_4,mlm1,10.86
Fukahori,Yayoi,4,NA,10 to 11,1,L,Fukahori_4,mlp2,6.41
Fukahori,Yayoi,4,NA,10 to 11,1,L,Fukahori_4,mlp1,6.77
Fukahori,Yayoi,4,NA,10 to 11,1,L,Fukahori_4,mlc,6.23
Fukahori,Yayoi,4,NA,10 to 11,1,L,Fukahori_4,mli2,5.47
Fukahori,Yayoi,4,NA,10 to 11,1,L,Fukahori_4,mli1,5.46
Fukahori,Yayoi,4,NA,10 to 11,1,L,Fukahori_4,mbm1,10.27
Fukahori,Yayoi,4,NA,10 to 11,1,L,Fukahori_4,mbp2,8.53
Fukahori,Yayoi,4,NA,10 to 11,1,L,Fukahori_4,mbp1,9.1
Fukahori,Yayoi,4,NA,10 to 11,1,L,Fukahori_4,mbc,6.49
Fukahori,Yayoi,4,NA,10 to 11,1,L,Fukahori_4,mbi2,5.29
Fukahori,Yayoi,4,NA,10 to 11,1,L,Fukahori_4,mbi1,5.21
Okinoharu,Yayoi,12,female,adult,1,R,Okinoharu_12,xlm1,9.33
Okinoharu,Yayoi,12,female,adult,1,R,Okinoharu_12,xlp2,6.21
Okinoharu,Yayoi,12,female,adult,1,R,Okinoharu_12,xbm1,10.87
Okinoharu,Yayoi,12,female,adult,1,R,Okinoharu_12,xbp2,7.84
Okinoharu,Yayoi,12,female,adult,1,R,Okinoharu_12,mlm2,10.14
Okinoharu,Yayoi,12,female,adult,1,R,Okinoharu_12,mlm1,10.45
Okinoharu,Yayoi,12,female,adult,1,R,Okinoharu_12,mlp2,6.91
Okinoharu,Yayoi,12,female,adult,1,R,Okinoharu_12,mlp1,6.28
Okinoharu,Yayoi,12,female,adult,1,R,Okinoharu_12,mbm2,10.14
Okinoharu,Yayoi,12,female,adult,1,R,Okinoharu_12,mbm1,7.53
Okinoharu,Yayoi,12,female,adult,1,R,Okinoharu_12,mbp2,7.53
Okinoharu,Yayoi,12,female,adult,1,R,Okinoharu_12,mbp1,6.78
Okinoharu,Yayoi,12,female,adult,1,L,Okinoharu_12,xlm1,9.07
Okinoharu,Yayoi,12,female,adult,1,L,Okinoharu_12,xlp2,6.26
Okinoharu,Yayoi,12,female,adult,1,L,Okinoharu_12,xbm1,9.79
Okinoharu,Yayoi,12,female,adult,1,L,Okinoharu_12,xbp2,8.04
Okinoharu,Yayoi,12,female,adult,1,L,Okinoharu_12,mlm2,11.66
Okinoharu,Yayoi,12,female,adult,1,L,Okinoharu_12,mlm1,10.5
Okinoharu,Yayoi,12,female,adult,1,L,Okinoharu_12,mlp2,6.61
Okinoharu,Yayoi,12,female,adult,1,L,Okinoharu_12,mlp1,6.59
Okinoharu,Yayoi,12,female,adult,1,L,Okinoharu_12,mbm2,9.75
Okinoharu,Yayoi,12,female,adult,1,L,Okinoharu_12,mbm1,10.49
Okinoharu,Yayoi,12,female,adult,1,L,Okinoharu_12,mbp2,7.42
Okinoharu,Yayoi,12,female,adult,1,L,Okinoharu_12,mbp1,6.68
Fukahori,Yayoi,8,NA,9 to 10,1,R,Fukahori_8,xlm2,8.81
Fukahori,Yayoi,8,NA,9 to 10,1,R,Fukahori_8,xlm1,10.02
Fukahori,Yayoi,8,NA,9 to 10,1,R,Fukahori_8,xlp1,6.61
Fukahori,Yayoi,8,NA,9 to 10,1,R,Fukahori_8,xlc,7.19
Fukahori,Yayoi,8,NA,9 to 10,1,R,Fukahori_8,xbm2,10.44
Fukahori,Yayoi,8,NA,9 to 10,1,R,Fukahori_8,xbm1,10.75
Fukahori,Yayoi,8,NA,9 to 10,1,R,Fukahori_8,xbp1,8.33
Fukahori,Yayoi,8,NA,9 to 10,1,R,Fukahori_8,xbc,7.19
Fukahori,Yayoi,8,NA,9 to 10,1,R,Fukahori_8,mlm2,10.03
Fukahori,Yayoi,8,NA,9 to 10,1,R,Fukahori_8,mlm1,11.44
Fukahori,Yayoi,8,NA,9 to 10,1,R,Fukahori_8,mlp2,7.46
Fukahori,Yayoi,8,NA,9 to 10,1,R,Fukahori_8,mlc,6.71
Fukahori,Yayoi,8,NA,9 to 10,1,R,Fukahori_8,mli2,5.9
Fukahori,Yayoi,8,NA,9 to 10,1,R,Fukahori_8,mli1,5.33
Fukahori,Yayoi,8,NA,9 to 10,1,R,Fukahori_8,mbm2,9.75
Fukahori,Yayoi,8,NA,9 to 10,1,R,Fukahori_8,mbm1,10.52
Fukahori,Yayoi,8,NA,9 to 10,1,R,Fukahori_8,mbp2,7.45
Fukahori,Yayoi,8,NA,9 to 10,1,R,Fukahori_8,mbp1,6.82
Fukahori,Yayoi,8,NA,9 to 10,1,R,Fukahori_8,mbi2,5.57
Fukahori,Yayoi,8,NA,9 to 10,1,R,Fukahori_8,mbi1,5.36
Fukahori,Yayoi,8,NA,9 to 10,1,L,Fukahori_8,xlm2,9.2
Fukahori,Yayoi,8,NA,9 to 10,1,L,Fukahori_8,xlm1,10.39
Fukahori,Yayoi,8,NA,9 to 10,1,L,Fukahori_8,xlp1,6.45
Fukahori,Yayoi,8,NA,9 to 10,1,L,Fukahori_8,xlc,7.2
Fukahori,Yayoi,8,NA,9 to 10,1,L,Fukahori_8,xbm2,10.46
Fukahori,Yayoi,8,NA,9 to 10,1,L,Fukahori_8,xbm1,10.94
Fukahori,Yayoi,8,NA,9 to 10,1,L,Fukahori_8,xbp1,8.34
Fukahori,Yayoi,8,NA,9 to 10,1,L,Fukahori_8,xbc,7.09
Fukahori,Yayoi,8,NA,9 to 10,1,L,Fukahori_8,mlm2,10.13
Fukahori,Yayoi,8,NA,9 to 10,1,L,Fukahori_8,mlm1,11.41
Fukahori,Yayoi,8,NA,9 to 10,1,L,Fukahori_8,mlp2,6.69
Fukahori,Yayoi,8,NA,9 to 10,1,L,Fukahori_8,mlc,6.43
Fukahori,Yayoi,8,NA,9 to 10,1,L,Fukahori_8,mli2,5.88
Fukahori,Yayoi,8,NA,9 to 10,1,L,Fukahori_8,mli1,5.35
Fukahori,Yayoi,8,NA,9 to 10,1,L,Fukahori_8,mbm2,9.38
Fukahori,Yayoi,8,NA,9 to 10,1,L,Fukahori_8,mbm1,10.3
Fukahori,Yayoi,8,NA,9 to 10,1,L,Fukahori_8,mbp2,7.33
Fukahori,Yayoi,8,NA,9 to 10,1,L,Fukahori_8,mbp1,6.76
Fukahori,Yayoi,8,NA,9 to 10,1,L,Fukahori_8,mbi2,5.6
Fukahori,Yayoi,8,NA,9 to 10,1,L,Fukahori_8,mbi1,5.18
Fukahori,Yayoi,9,NA,3,1,R,Fukahori_9,xlm1,10.29
Fukahori,Yayoi,9,NA,3,1,R,Fukahori_9,xbm1,11.23
Fukahori,Yayoi,9,NA,3,1,L,Fukahori_9,xlm1,10.29
Fukahori,Yayoi,9,NA,3,1,L,Fukahori_9,xbm1,11.36
Fukahori,Yayoi,18,NA,4,1,R,Fukahori_18,mlm1,11.08
Fukahori,Yayoi,18,NA,4,1,R,Fukahori_18,mbm1,10.3
Fukahori,Yayoi,18,NA,4,1,L,Fukahori_18,mlm1,10.89
Fukahori,Yayoi,18,NA,4,1,L,Fukahori_18,mbm1,9.98
Okinoharu,Jomon,22,female,Mature,1,R,Okinoharu_22,mli1,4.53
Okinoharu,Jomon,22,female,Mature,1,R,Okinoharu_22,mbi1,5.71
Okinoharu,Jomon,22,female,Mature,1,L,Okinoharu_22,mli1,4.35
Okinoharu,Jomon,22,female,Mature,1,L,Okinoharu_22,mbi1,5.78
Miyanomoto,Yayoi,6,male,Mature,1,R,Miyanomoto_6,mlp2,6.53
Miyanomoto,Yayoi,6,male,Mature,1,R,Miyanomoto_6,mlp1,6.98
Miyanomoto,Yayoi,6,male,Mature,1,R,Miyanomoto_6,mlc,6.77
Miyanomoto,Yayoi,6,male,Mature,1,R,Miyanomoto_6,mli2,6.36
Miyanomoto,Yayoi,6,male,Mature,1,R,Miyanomoto_6,mli1,4.69
Miyanomoto,Yayoi,6,male,Mature,1,R,Miyanomoto_6,mbp2,7.94
Miyanomoto,Yayoi,6,male,Mature,1,R,Miyanomoto_6,mbp1,8.46
Miyanomoto,Yayoi,6,male,Mature,1,R,Miyanomoto_6,mbc,7.73
Miyanomoto,Yayoi,6,male,Mature,1,R,Miyanomoto_6,mbi2,6.43
Miyanomoto,Yayoi,6,male,Mature,1,R,Miyanomoto_6,mbi1,5.81
Miyanomoto,Yayoi,6,male,Mature,1,L,Miyanomoto_6,mlp2,6.33
Miyanomoto,Yayoi,6,male,Mature,1,L,Miyanomoto_6,mlp1,6.28
Miyanomoto,Yayoi,6,male,Mature,1,L,Miyanomoto_6,mlc,6.87
Miyanomoto,Yayoi,6,male,Mature,1,L,Miyanomoto_6,mli2,5.35
Miyanomoto,Yayoi,6,male,Mature,1,L,Miyanomoto_6,mli1,4.75
Miyanomoto,Yayoi,6,male,Mature,1,L,Miyanomoto_6,mbp2,7.95
Miyanomoto,Yayoi,6,male,Mature,1,L,Miyanomoto_6,mbp1,8.57
Miyanomoto,Yayoi,6,male,Mature,1,L,Miyanomoto_6,mbc,7.8
Miyanomoto,Yayoi,6,male,Mature,1,L,Miyanomoto_6,mbi2,6.25
Miyanomoto,Yayoi,6,male,Mature,1,L,Miyanomoto_6,mbi1,5.61
Miyanomoto,Yayoi,2,female,Mature,1,R,Miyanomoto_2,mlp2,7.6
Miyanomoto,Yayoi,2,female,Mature,1,R,Miyanomoto_2,mbp2,9.14
Miyanomoto,Yayoi,2,female,Mature,1,L,Miyanomoto_2,mlp2,7.74
Miyanomoto,Yayoi,2,female,Mature,1,L,Miyanomoto_2,mbp2,8.75
miyanomoto,Yayoi,9,female,Mature,1,R,miyanomoto_9,xli2,6.87
miyanomoto,Yayoi,9,female,Mature,1,R,miyanomoto_9,xbi2,6.44
miyanomoto,Yayoi,9,female,Mature,1,R,miyanomoto_9,mlm2,10.89
miyanomoto,Yayoi,9,female,Mature,1,R,miyanomoto_9,mlm1,11.16
miyanomoto,Yayoi,9,female,Mature,1,R,miyanomoto_9,mlp2,7.19
miyanomoto,Yayoi,9,female,Mature,1,R,miyanomoto_9,mlp1,6.81
miyanomoto,Yayoi,9,female,Mature,1,R,miyanomoto_9,mlc,6.45
miyanomoto,Yayoi,9,female,Mature,1,R,miyanomoto_9,mli2,5.28
miyanomoto,Yayoi,9,female,Mature,1,R,miyanomoto_9,mli1,5.01
miyanomoto,Yayoi,9,female,Mature,1,R,miyanomoto_9,mbm2,10.46
miyanomoto,Yayoi,9,female,Mature,1,R,miyanomoto_9,mbm1,11.15
miyanomoto,Yayoi,9,female,Mature,1,R,miyanomoto_9,mbp2,8.14
miyanomoto,Yayoi,9,female,Mature,1,R,miyanomoto_9,mbp1,7.45
miyanomoto,Yayoi,9,female,Mature,1,R,miyanomoto_9,mbc,7.16
miyanomoto,Yayoi,9,female,Mature,1,R,miyanomoto_9,mbi2,5.9
miyanomoto,Yayoi,9,female,Mature,1,R,miyanomoto_9,mbi1,5.65
miyanomoto,Yayoi,9,female,Mature,1,L,miyanomoto_9,xli2,6.37
miyanomoto,Yayoi,9,female,Mature,1,L,miyanomoto_9,xbi2,6.36
miyanomoto,Yayoi,9,female,Mature,1,L,miyanomoto_9,mlm2,10.8
miyanomoto,Yayoi,9,female,Mature,1,L,miyanomoto_9,mlm1,10.78
miyanomoto,Yayoi,9,female,Mature,1,L,miyanomoto_9,mlp2,7.06
miyanomoto,Yayoi,9,female,Mature,1,L,miyanomoto_9,mlp1,6.97
miyanomoto,Yayoi,9,female,Mature,1,L,miyanomoto_9,mlc,6.42
miyanomoto,Yayoi,9,female,Mature,1,L,miyanomoto_9,mli2,5.72
miyanomoto,Yayoi,9,female,Mature,1,L,miyanomoto_9,mli1,4.86
miyanomoto,Yayoi,9,female,Mature,1,L,miyanomoto_9,mbm2,10.37
miyanomoto,Yayoi,9,female,Mature,1,L,miyanomoto_9,mbm1,10.98
miyanomoto,Yayoi,9,female,Mature,1,L,miyanomoto_9,mbp2,8.19
miyanomoto,Yayoi,9,female,Mature,1,L,miyanomoto_9,mbp1,7.38
miyanomoto,Yayoi,9,female,Mature,1,L,miyanomoto_9,mbc,6.88
miyanomoto,Yayoi,9,female,Mature,1,L,miyanomoto_9,mbi2,5.63
miyanomoto,Yayoi,9,female,Mature,1,L,miyanomoto_9,mbi1,5.57
miyanomoto,Yayoi,11,female,Mature,1,R,miyanomoto_11,mlp1,6.52
miyanomoto,Yayoi,11,female,Mature,1,R,miyanomoto_11,mbp1,7.65
miyanomoto,Yayoi,11,female,Mature,1,L,miyanomoto_11,mlp1,6.56
miyanomoto,Yayoi,11,female,Mature,1,L,miyanomoto_11,mbp1,7.49
miyanomoto,Yayoi,14,male,Mature,1,R,miyanomoto_14,xlm2,10.54
miyanomoto,Yayoi,14,male,Mature,1,R,miyanomoto_14,xlm1,10.57
miyanomoto,Yayoi,14,male,Mature,1,R,miyanomoto_14,xlp2,6.26
miyanomoto,Yayoi,14,male,Mature,1,R,miyanomoto_14,xlp1,7.04
miyanomoto,Yayoi,14,male,Mature,1,R,miyanomoto_14,xli2,7.03
miyanomoto,Yayoi,14,male,Mature,1,R,miyanomoto_14,xli1,8.23
miyanomoto,Yayoi,14,male,Mature,1,R,miyanomoto_14,xbm2,12.37
miyanomoto,Yayoi,14,male,Mature,1,R,miyanomoto_14,xbm1,12.67
miyanomoto,Yayoi,14,male,Mature,1,R,miyanomoto_14,xbp2,9.75
miyanomoto,Yayoi,14,male,Mature,1,R,miyanomoto_14,xbp1,10.11
miyanomoto,Yayoi,14,male,Mature,1,R,miyanomoto_14,xbi2,6.74
miyanomoto,Yayoi,14,male,Mature,1,R,miyanomoto_14,xbi1,7.6
miyanomoto,Yayoi,14,male,Mature,1,R,miyanomoto_14,mlm2,11.07
miyanomoto,Yayoi,14,male,Mature,1,R,miyanomoto_14,mlp1,7.19
miyanomoto,Yayoi,14,male,Mature,1,R,miyanomoto_14,mlc,7.4
miyanomoto,Yayoi,14,male,Mature,1,R,miyanomoto_14,mli2,5.6
miyanomoto,Yayoi,14,male,Mature,1,R,miyanomoto_14,mli1,4.96
miyanomoto,Yayoi,14,male,Mature,1,R,miyanomoto_14,mbm2,11.22
miyanomoto,Yayoi,14,male,Mature,1,R,miyanomoto_14,mbp1,8.5
miyanomoto,Yayoi,14,male,Mature,1,R,miyanomoto_14,mbc,8.04
miyanomoto,Yayoi,14,male,Mature,1,R,miyanomoto_14,mbi2,6.56
miyanomoto,Yayoi,14,male,Mature,1,R,miyanomoto_14,mbi1,6.11
miyanomoto,Yayoi,14,male,Mature,1,L,miyanomoto_14,xlm2,10.33
miyanomoto,Yayoi,14,male,Mature,1,L,miyanomoto_14,xlm1,10.53
miyanomoto,Yayoi,14,male,Mature,1,L,miyanomoto_14,xlp2,6.5
miyanomoto,Yayoi,14,male,Mature,1,L,miyanomoto_14,xlp1,7.07
miyanomoto,Yayoi,14,male,Mature,1,L,miyanomoto_14,xli2,7.01
miyanomoto,Yayoi,14,male,Mature,1,L,miyanomoto_14,xli1,8.18
miyanomoto,Yayoi,14,male,Mature,1,L,miyanomoto_14,xbm2,12.5
miyanomoto,Yayoi,14,male,Mature,1,L,miyanomoto_14,xbm1,12.65
miyanomoto,Yayoi,14,male,Mature,1,L,miyanomoto_14,xbp2,9.71
miyanomoto,Yayoi,14,male,Mature,1,L,miyanomoto_14,xbp1,10.07
miyanomoto,Yayoi,14,male,Mature,1,L,miyanomoto_14,xbi2,7.05
miyanomoto,Yayoi,14,male,Mature,1,L,miyanomoto_14,xbi1,7.19
miyanomoto,Yayoi,14,male,Mature,1,L,miyanomoto_14,mlm2,10.92
miyanomoto,Yayoi,14,male,Mature,1,L,miyanomoto_14,mlp1,7.25
miyanomoto,Yayoi,14,male,Mature,1,L,miyanomoto_14,mlc,7.27
miyanomoto,Yayoi,14,male,Mature,1,L,miyanomoto_14,mli2,5.53
miyanomoto,Yayoi,14,male,Mature,1,L,miyanomoto_14,mli1,5.02
miyanomoto,Yayoi,14,male,Mature,1,L,miyanomoto_14,mbm2,11.56
miyanomoto,Yayoi,14,male,Mature,1,L,miyanomoto_14,mbp1,8.8
miyanomoto,Yayoi,14,male,Mature,1,L,miyanomoto_14,mbc,7.84
miyanomoto,Yayoi,14,male,Mature,1,L,miyanomoto_14,mbi2,6.51
miyanomoto,Yayoi,14,male,Mature,1,L,miyanomoto_14,mbi1,6.1
Miyanomoto,Yayoi,18,NA,8,1,R,Miyanomoto_18,xli2,6.99
Miyanomoto,Yayoi,18,NA,8,1,R,Miyanomoto_18,xli1,8.2
Miyanomoto,Yayoi,18,NA,8,1,R,Miyanomoto_18,xbi2,6.35
Miyanomoto,Yayoi,18,NA,8,1,R,Miyanomoto_18,xbi1,6.76
Miyanomoto,Yayoi,18,NA,8,1,R,Miyanomoto_18,mlm1,10.89
Miyanomoto,Yayoi,18,NA,8,1,R,Miyanomoto_18,mli2,5.76
Miyanomoto,Yayoi,18,NA,8,1,R,Miyanomoto_18,mli1,5.06
Miyanomoto,Yayoi,18,NA,8,1,R,Miyanomoto_18,mbm1,10.83
Miyanomoto,Yayoi,18,NA,8,1,R,Miyanomoto_18,mbi2,6.09
Miyanomoto,Yayoi,18,NA,8,1,R,Miyanomoto_18,mbi1,5.75
Miyanomoto,Yayoi,18,NA,8,1,L,Miyanomoto_18,xli2,7.2
Miyanomoto,Yayoi,18,NA,8,1,L,Miyanomoto_18,xli1,8.12
Miyanomoto,Yayoi,18,NA,8,1,L,Miyanomoto_18,xbi2,6.49
Miyanomoto,Yayoi,18,NA,8,1,L,Miyanomoto_18,xbi1,6.81
Miyanomoto,Yayoi,18,NA,8,1,L,Miyanomoto_18,mlm1,10.89
Miyanomoto,Yayoi,18,NA,8,1,L,Miyanomoto_18,mli2,6.4
Miyanomoto,Yayoi,18,NA,8,1,L,Miyanomoto_18,mli1,5.29
Miyanomoto,Yayoi,18,NA,8,1,L,Miyanomoto_18,mbm1,10.78
Miyanomoto,Yayoi,18,NA,8,1,L,Miyanomoto_18,mbi2,5.98
Miyanomoto,Yayoi,18,NA,8,1,L,Miyanomoto_18,mbi1,5.81
Miyanomoto,Yayoi,27,NA,11,1,R,Miyanomoto_27,mlm2,10.14
Miyanomoto,Yayoi,27,NA,11,1,R,Miyanomoto_27,mlm1,10.57
Miyanomoto,Yayoi,27,NA,11,1,R,Miyanomoto_27,mlp2,6.2
Miyanomoto,Yayoi,27,NA,11,1,R,Miyanomoto_27,mbm2,9.31
Miyanomoto,Yayoi,27,NA,11,1,R,Miyanomoto_27,mbm1,9.86
Miyanomoto,Yayoi,27,NA,11,1,R,Miyanomoto_27,mbp2,8.26
Miyanomoto,Yayoi,27,NA,11,1,L,Miyanomoto_27,mlm2,10.09
Miyanomoto,Yayoi,27,NA,11,1,L,Miyanomoto_27,mlm1,10.43
Miyanomoto,Yayoi,27,NA,11,1,L,Miyanomoto_27,mlp2,6.62
Miyanomoto,Yayoi,27,NA,11,1,L,Miyanomoto_27,mbm2,9.31
Miyanomoto,Yayoi,27,NA,11,1,L,Miyanomoto_27,mbm1,9.96
Miyanomoto,Yayoi,27,NA,11,1,L,Miyanomoto_27,mbp2,7.77
Miyanomoto,Yayoi,37,NA,2,1,R,Miyanomoto_37,mlm1,11.99
Miyanomoto,Yayoi,37,NA,2,1,R,Miyanomoto_37,mbm1,10.6
Miyanomoto,Yayoi,37,NA,2,1,L,Miyanomoto_37,mlm1,11.75
Miyanomoto,Yayoi,37,NA,2,1,L,Miyanomoto_37,mbm1,10.7
Miyanomoto,Yayoi,26,NA,3,1,R,Miyanomoto_26,mlm1,11.5
Miyanomoto,Yayoi,26,NA,3,1,R,Miyanomoto_26,mbm1,10.93
Miyanomoto,Yayoi,26,NA,3,1,L,Miyanomoto_26,mlm1,11.52
Miyanomoto,Yayoi,26,NA,3,1,L,Miyanomoto_26,mbm1,10.92
Miyanomoto,Yayoi,13,NA,4,1,R,Miyanomoto_13,xlm1,10.31
Miyanomoto,Yayoi,13,NA,4,1,R,Miyanomoto_13,mlm1,10.72
Miyanomoto,Yayoi,13,NA,4,1,L,Miyanomoto_13,xlm1,10.39
Miyanomoto,Yayoi,13,NA,4,1,L,Miyanomoto_13,mlm1,10.77
Miyanomoto,Yayoi,Jar 1,NA,4,1,R,Miyanomoto_Jar 1,mlm1,12.04
Miyanomoto,Yayoi,Jar 1,NA,4,1,L,Miyanomoto_Jar 1,mlm1,11.86
Miyanomoto,Yayoi,33,male,adult,1,R,Miyanomoto_33,mlm1,11.24
Miyanomoto,Yayoi,33,male,adult,1,R,Miyanomoto_33,mlp2,6.84
Miyanomoto,Yayoi,33,male,adult,1,R,Miyanomoto_33,mbm1,10.59
Miyanomoto,Yayoi,33,male,adult,1,L,Miyanomoto_33,mlm1,11.69
Miyanomoto,Yayoi,33,male,adult,1,L,Miyanomoto_33,mlp2,6.98
Miyanomoto,Yayoi,33,male,adult,1,L,Miyanomoto_33,mbm1,11.1
Miyanomoto,Yayoi,25,female,Mature,1,R,Miyanomoto_25,xlp1,5.73
Miyanomoto,Yayoi,25,female,Mature,1,R,Miyanomoto_25,xbp1,6.5
Miyanomoto,Yayoi,25,female,Mature,1,L,Miyanomoto_25,xlp1,5.72
Miyanomoto,Yayoi,25,female,Mature,1,L,Miyanomoto_25,xbp1,6.65
Miyanomoto,Yayoi,35,female,adult,1,R,Miyanomoto_35,xlm2,9.87
Miyanomoto,Yayoi,35,female,adult,1,R,Miyanomoto_35,xlp2,6.78
Miyanomoto,Yayoi,35,female,adult,1,R,Miyanomoto_35,xlp1,7.23
Miyanomoto,Yayoi,35,female,adult,1,R,Miyanomoto_35,xli2,6.94
Miyanomoto,Yayoi,35,female,adult,1,R,Miyanomoto_35,xli1,8.77
Miyanomoto,Yayoi,35,female,adult,1,R,Miyanomoto_35,xbm2,12.02
Miyanomoto,Yayoi,35,female,adult,1,R,Miyanomoto_35,xbp2,9.47
Miyanomoto,Yayoi,35,female,adult,1,R,Miyanomoto_35,xbp1,9.89
Miyanomoto,Yayoi,35,female,adult,1,R,Miyanomoto_35,xbi2,5.9
Miyanomoto,Yayoi,35,female,adult,1,R,Miyanomoto_35,xbi1,7.04
Miyanomoto,Yayoi,35,female,adult,1,R,Miyanomoto_35,mlm2,11.04
Miyanomoto,Yayoi,35,female,adult,1,R,Miyanomoto_35,mlp2,10.5
Miyanomoto,Yayoi,35,female,adult,1,R,Miyanomoto_35,mlp1,7.23
Miyanomoto,Yayoi,35,female,adult,1,R,Miyanomoto_35,mlc,7.08
Miyanomoto,Yayoi,35,female,adult,1,R,Miyanomoto_35,mli2,6.81
Miyanomoto,Yayoi,35,female,adult,1,R,Miyanomoto_35,mbm2,11.27
Miyanomoto,Yayoi,35,female,adult,1,R,Miyanomoto_35,mbm1,11.15
Miyanomoto,Yayoi,35,female,adult,1,R,Miyanomoto_35,mbp2,8.27
Miyanomoto,Yayoi,35,female,adult,1,R,Miyanomoto_35,mbp1,7.66
Miyanomoto,Yayoi,35,female,adult,1,R,Miyanomoto_35,mbc,6.49
Miyanomoto,Yayoi,35,female,adult,1,R,Miyanomoto_35,mbi2,5.95
Miyanomoto,Yayoi,35,female,adult,1,L,Miyanomoto_35,xlm2,9.85
Miyanomoto,Yayoi,35,female,adult,1,L,Miyanomoto_35,xlp2,6.76
Miyanomoto,Yayoi,35,female,adult,1,L,Miyanomoto_35,xlp1,7.19
Miyanomoto,Yayoi,35,female,adult,1,L,Miyanomoto_35,xli2,5.89
Miyanomoto,Yayoi,35,female,adult,1,L,Miyanomoto_35,xli1,8.77
Miyanomoto,Yayoi,35,female,adult,1,L,Miyanomoto_35,xbm2,11.8
